"","state_po","county_name","county_fips","DEMOCRAT","REPUBLICAN","county","state","lon","lat","rMapState","rMapCounty","win"
"1169","LA","ST. CHARLES",22089,9800,18233,"St. Charles Parish","LA",-90.36207499,29.89801513,"louisiana","st charles","Donald Trump"
"1170","LA","ST. HELENA",22091,3346,2714,"St. Helena Parish","LA",-90.71008986,30.82045926,"louisiana","st helena","Joseph Biden"
"1171","LA","ST. JAMES",22093,6510,5954,"St. James Parish","LA",-90.79426019,30.02744009,"louisiana","st james","Joseph Biden"
"1172","LA","ST. JOHN THE BAPTIST",22095,13582,7538,"St. John the Baptist Parish","LA",-90.54690391,30.09745049,"louisiana","st john the baptist","Joseph Biden"
"1173","LA","ST. LANDRY",22097,17372,23171,"St. Landry Parish","LA",-92.00329696,30.60329396,"louisiana","st landry","Donald Trump"
"1174","LA","ST. MARTIN",22099,8439,18203,"St. Martin Parish","LA",-91.72490146,30.22681969,"louisiana","st martin","Donald Trump"
"1175","LA","ST. MARY",22101,8055,14811,"St. Mary Parish","LA",-91.44041844,29.72317336,"louisiana","st mary","Donald Trump"
"1176","LA","ST. TAMMANY",22103,37746,99666,"St. Tammany Parish","LA",-89.94534458,30.46862633,"louisiana","st tammany","Donald Trump"
"1177","LA","TANGIPAHOA",22105,18887,37806,"Tangipahoa Parish","LA",-90.41384802,30.65334726,"louisiana","tangipahoa","Donald Trump"
"1178","LA","TENSAS",22107,1329,1197,"Tensas Parish","LA",-91.33296304,32.00768701,"louisiana","tensas","Joseph Biden"
"1179","LA","TERREBONNE",22109,11198,34339,"Terrebonne Parish","LA",-90.84061873,29.43120993,"louisiana","terrebonne","Donald Trump"
"1180","LA","UNION",22111,2654,8407,"Union Parish","LA",-92.38028188,32.83355378,"louisiana","union","Donald Trump"
"1181","LA","VERMILION",22113,5009,21930,"Vermilion Parish","LA",-92.32353647,29.86099423,"louisiana","vermilion","Donald Trump"
"1182","LA","VERNON",22115,2898,14107,"Vernon Parish","LA",-93.1825447,31.10797729,"louisiana","vernon","Donald Trump"
"1183","LA","WASHINGTON",22117,5970,13307,"Washington Parish","LA",-90.03378723,30.85867525,"louisiana","washington","Donald Trump"
"1184","LA","WEBSTER",22119,6172,11830,"Webster Parish","LA",-93.33455887,32.71624227,"louisiana","webster","Donald Trump"
"1185","LA","WEST BATON ROUGE",22121,6200,7684,"West Baton Rouge Parish","LA",-91.32827792,30.46556181,"louisiana","west baton rouge","Donald Trump"
"1186","LA","WEST CARROLL",22123,710,4317,"West Carroll Parish","LA",-91.46351845,32.78826764,"louisiana","west carroll","Donald Trump"
"1187","LA","WEST FELICIANA",22125,2298,3863,"West Feliciana Parish","LA",-91.42125715,30.88236107,"louisiana","west feliciana","Donald Trump"
"1188","LA","WINN",22127,1543,4619,"Winn Parish","LA",-92.63472222,31.94680798,"louisiana","winn","Donald Trump"
"1189","ME","ANDROSCOGGIN",23001,27617,29268,"Androscoggin County","ME",-70.20336584,44.17162148,"maine","androscoggin","Donald Trump"
"1190","ME","AROOSTOOK",23003,13956,21080,"Aroostook County","ME",-68.60191048,46.6656854,"maine","aroostook","Donald Trump"
"1191","ME","CUMBERLAND",23005,128759,59584,"Cumberland County","ME",-70.4279604,43.8724651,"maine","cumberland","Joseph Biden"
"1192","ME","FRANKLIN",23007,8069,8754,"Franklin County","ME",-70.44472053,44.98060361,"maine","franklin","Donald Trump"
"1193","ME","HANCOCK",23009,19369,14982,"Hancock County","ME",-68.35866397,44.71463989,"maine","hancock","Joseph Biden"
"1194","ME","KENNEBEC",23011,34902,34721,"Kennebec County","ME",-69.76618182,44.41875811,"maine","kennebec","Joseph Biden"
"1195","ME","KNOX",23013,15110,9982,"Knox County","ME",-69.24059063,44.18294135,"maine","knox","Joseph Biden"
"1196","ME","LINCOLN",23015,12684,10256,"Lincoln County","ME",-69.54311595,44.08870135,"maine","lincoln","Joseph Biden"
"1197","ME","OXFORD",23017,14755,17698,"Oxford County","ME",-70.76404443,44.51864133,"maine","oxford","Donald Trump"
"1198","ME","PENOBSCOT",23019,37713,44825,"Penobscot County","ME",-68.65370005,45.40534897,"maine","penobscot","Donald Trump"
"1199","ME","PISCATAQUIS",23021,3517,6143,"Piscataquis County","ME",-69.28782711,45.83918585,"maine","piscataquis","Donald Trump"
"1200","ME","SAGADAHOC",23023,13528,9755,"Sagadahoc County","ME",-69.86822402,43.98979773,"maine","sagadahoc","Joseph Biden"
"1201","ME","SOMERSET",23025,10199,16644,"Somerset County","ME",-69.96033989,45.5197908,"maine","somerset","Donald Trump"
"1202","ME","WALDO",23027,12345,11196,"Waldo County","ME",-69.16232382,44.51863235,"maine","waldo","Joseph Biden"
"1203","ME","WASHINGTON",23029,6761,10194,"Washington County","ME",-67.64576098,45.04992322,"maine","washington","Donald Trump"
"1204","ME","YORK",23031,71189,54817,"York County","ME",-70.7122378,43.48719707,"maine","york","Joseph Biden"
"1205","MI","ALCONA",26001,2142,4848,"Alcona County","MI",-83.59497837,44.68867986,"michigan","alcona","Donald Trump"
"1206","MI","ALGER",26003,2053,3014,"Alger County","MI",-86.61852746,46.40752629,"michigan","alger","Donald Trump"
"1207","MI","ALLEGAN",26005,24449,41392,"Allegan County","MI",-85.88516563,42.58998461,"michigan","allegan","Donald Trump"
"1208","MI","ALPENA",26007,6000,10686,"Alpena County","MI",-83.62914459,45.03904703,"michigan","alpena","Donald Trump"
"1209","MI","ANTRIM",26009,5960,9748,"Antrim County","MI",-85.13616338,45.00239764,"michigan","antrim","Donald Trump"
"1210","MI","ARENAC",26011,2774,5928,"Arenac County","MI",-83.89197861,44.07052822,"michigan","arenac","Donald Trump"
"1211","MI","BARAGA",26013,1478,2512,"Baraga County","MI",-88.37614939,46.66409388,"michigan","baraga","Donald Trump"
"1212","MI","BARRY",26015,11797,23471,"Barry County","MI",-85.31197451,42.59332777,"michigan","barry","Donald Trump"
"1213","MI","BAY",26017,26151,33125,"Bay County","MI",-83.9874799,43.70564361,"michigan","bay","Donald Trump"
"1214","MI","BENZIE",26019,5480,6601,"Benzie County","MI",-86.00640252,44.64316427,"michigan","benzie","Donald Trump"
"1215","MI","BERRIEN",26021,37438,43519,"Berrien County","MI",-86.4184606,41.95962474,"michigan","berrien","Donald Trump"
"1216","MI","BRANCH",26023,6159,14064,"Branch County","MI",-85.06425906,41.92650976,"michigan","branch","Donald Trump"
"1217","MI","CALHOUN",26025,28877,36221,"Calhoun County","MI",-85.00269728,42.24563006,"michigan","calhoun","Donald Trump"
"1218","MI","CASS",26027,9130,16699,"Cass County","MI",-85.99086899,41.91985369,"michigan","cass","Donald Trump"
"1219","MI","CHARLEVOIX",26029,6939,9841,"Charlevoix County","MI",-85.03412492,45.2250954,"michigan","charlevoix","Donald Trump"
"1220","MI","CHEBOYGAN",26031,5437,10186,"Cheboygan County","MI",-84.50576422,45.44788804,"michigan","cheboygan","Donald Trump"
"1221","MI","CHIPPEWA",26033,6648,10681,"Chippewa County","MI",-84.72401471,46.32848469,"michigan","chippewa","Donald Trump"
"1222","MI","CLARE",26035,5199,10861,"Clare County","MI",-84.84279794,43.99134935,"michigan","clare","Donald Trump"
"1223","MI","CLINTON",26037,21968,25098,"Clinton County","MI",-84.59433783,42.94895034,"michigan","clinton","Donald Trump"
"1224","MI","CRAWFORD",26039,2672,5087,"Crawford County","MI",-84.60008196,44.68497753,"michigan","crawford","Donald Trump"
"1225","MI","DELTA",26041,7606,13207,"Delta County","MI",-86.93513364,45.9241574,"michigan","delta","Donald Trump"
"1226","MI","DICKINSON",26043,4744,9617,"Dickinson County","MI",-87.8834102,46.01173469,"michigan","dickinson","Donald Trump"
"1227","MI","EATON",26045,31299,31798,"Eaton County","MI",-84.83791984,42.59903478,"michigan","eaton","Donald Trump"
"1228","MI","EMMET",26047,9662,12135,"Emmet County","MI",-84.8896455,45.51335225,"michigan","emmet","Donald Trump"
"1229","MI","GENESEE",26049,119390,98714,"Genesee County","MI",-83.70346086,43.02800006,"michigan","genesee","Joseph Biden"
"1230","MI","GLADWIN",26051,4524,9893,"Gladwin County","MI",-84.37862429,43.9929299,"michigan","gladwin","Donald Trump"
"1231","MI","GOGEBIC",26053,3570,4600,"Gogebic County","MI",-89.68656595,46.40095655,"michigan","gogebic","Donald Trump"
"1232","MI","GRAND TRAVERSE",26055,28683,30502,"Grand Traverse County","MI",-85.55443875,44.67390394,"michigan","grand traverse","Donald Trump"
"1233","MI","GRATIOT",26057,6693,12102,"Gratiot County","MI",-84.60437029,43.29691752,"michigan","gratiot","Donald Trump"
"1234","MI","HILLSDALE",26059,5883,17037,"Hillsdale County","MI",-84.59661251,41.89662599,"michigan","hillsdale","Donald Trump"
"1235","MI","HOUGHTON",26061,7750,10378,"Houghton County","MI",-88.68492282,46.89606817,"michigan","houghton","Donald Trump"
"1236","MI","HURON",26063,5490,12731,"Huron County","MI",-83.01303897,43.83919599,"michigan","huron","Donald Trump"
"1237","MI","INGHAM",26065,94212,47639,"Ingham County","MI",-84.36819183,42.60397778,"michigan","ingham","Joseph Biden"
"1238","MI","IONIA",26067,10901,20657,"Ionia County","MI",-85.07058307,42.94749401,"michigan","ionia","Donald Trump"
"1239","MI","IOSCO",26069,5373,9759,"Iosco County","MI",-83.63635619,44.35919976,"michigan","iosco","Donald Trump"
"1240","MI","IRON",26071,2493,4216,"Iron County","MI",-88.53798258,46.2119247,"michigan","iron","Donald Trump"
"1241","MI","ISABELLA",26073,14072,14815,"Isabella County","MI",-84.84360938,43.64075933,"michigan","isabella","Donald Trump"
"1242","MI","JACKSON",26075,31995,47372,"Jackson County","MI",-84.41929644,42.25047691,"michigan","jackson","Donald Trump"
"1243","MI","KALAMAZOO",26077,83686,56823,"Kalamazoo County","MI",-85.5254097,42.2470417,"michigan","kalamazoo","Joseph Biden"
"1244","MI","KALKASKA",26079,3002,7436,"Kalkaska County","MI",-85.07925395,44.68833975,"michigan","kalkaska","Donald Trump"
"1245","MI","KENT",26081,187915,165741,"Kent County","MI",-85.54570101,43.0325793,"michigan","kent","Joseph Biden"
"1246","MI","KEWEENAW",26083,672,862,"Keweenaw County","MI",-88.11833874,47.35684142,"michigan","keweenaw","Donald Trump"
"1247","MI","LAKE",26085,2288,3946,"Lake County","MI",-85.80474786,43.99349236,"michigan","lake","Donald Trump"
"1248","MI","LAPEER",26087,16367,35482,"Lapeer County","MI",-83.22131401,43.09911145,"michigan","lapeer","Donald Trump"
"1249","MI","LEELANAU",26089,8795,7916,"Leelanau County","MI",-85.77004534,44.92094149,"michigan","leelanau","Joseph Biden"
"1250","MI","LENAWEE",26091,20918,31541,"Lenawee County","MI",-84.0668852,41.90703643,"michigan","lenawee","Donald Trump"
"1251","MI","LIVINGSTON",26093,48220,76982,"Livingston County","MI",-83.90669774,42.60891951,"michigan","livingston","Donald Trump"
"1252","MI","LUCE",26095,842,2109,"Luce County","MI",-85.54708246,46.46693166,"michigan","luce","Donald Trump"
"1253","MI","MACKINAC",26097,2632,4304,"Mackinac County","MI",-85.12119692,46.09372963,"michigan","mackinac","Donald Trump"
"1254","MI","MACOMB",26099,223952,263863,"Macomb County","MI",-82.92812676,42.70345174,"michigan","macomb","Donald Trump"
"1255","MI","MANISTEE",26101,6107,8321,"Manistee County","MI",-86.05250546,44.33709421,"michigan","manistee","Donald Trump"
"1256","MI","MARQUETTE",26103,20465,16286,"Marquette County","MI",-87.64827404,46.43258741,"michigan","marquette","Joseph Biden"
"1257","MI","MASON",26105,6802,10207,"Mason County","MI",-86.24713936,43.99448852,"michigan","mason","Donald Trump"
"1258","MI","MECOSTA",26107,7375,13267,"Mecosta County","MI",-85.32553825,43.64075933,"michigan","mecosta","Donald Trump"
"1259","MI","MENOMINEE",26109,4316,8117,"Menominee County","MI",-87.56699888,45.57483522,"michigan","menominee","Donald Trump"
"1260","MI","MIDLAND",26111,20493,27675,"Midland County","MI",-84.38392159,43.64791116,"michigan","midland","Donald Trump"
"1261","MI","MISSAUKEE",26113,1967,6648,"Missaukee County","MI",-85.08136749,44.34120369,"michigan","missaukee","Donald Trump"
"1262","MI","MONROE",26115,32975,52710,"Monroe County","MI",-83.53714824,41.94229011,"michigan","monroe","Donald Trump"
"1263","MI","MONTCALM",26117,9703,21815,"Montcalm County","MI",-85.15404823,43.31100219,"michigan","montcalm","Donald Trump"
"1264","MI","MONTMORENCY",26119,1628,4171,"Montmorency County","MI",-84.1209651,45.02910845,"michigan","montmorency","Donald Trump"
"1265","MI","MUSKEGON",26121,45643,45133,"Muskegon County","MI",-86.13699399,43.28786657,"michigan","muskegon","Joseph Biden"
"1266","MI","NEWAYGO",26123,7873,18857,"Newaygo County","MI",-85.8047285,43.55358655,"michigan","newaygo","Donald Trump"
"1267","MI","OAKLAND",26125,434148,325971,"Oakland County","MI",-83.38244409,42.66772761,"michigan","oakland","Joseph Biden"
"1268","MI","OCEANA",26127,4944,8892,"Oceana County","MI",-86.2544187,43.63675789,"michigan","oceana","Donald Trump"
"1269","MI","OGEMAW",26129,3475,8253,"Ogemaw County","MI",-84.12166307,44.33982468,"michigan","ogemaw","Donald Trump"
"1270","MI","ONTONAGON",26131,1391,2358,"Ontonagon County","MI",-89.31971951,46.66420352,"michigan","ontonagon","Donald Trump"
"1271","MI","OSCEOLA",26133,3214,8928,"Osceola County","MI",-85.32344532,43.99134468,"michigan","osceola","Donald Trump"
"1272","MI","OSCODA",26135,1342,3466,"Oscoda County","MI",-84.12518246,44.68354116,"michigan","oscoda","Donald Trump"
"1273","MI","OTSEGO",26137,4743,9779,"Otsego County","MI",-84.59354183,45.01819555,"michigan","otsego","Donald Trump"
"1274","MI","OTTAWA",26139,64705,100913,"Ottawa County","MI",-85.98675908,42.96153747,"michigan","ottawa","Donald Trump"
"1275","MI","PRESQUE ISLE",26141,2911,5342,"Presque Isle County","MI",-83.91483169,45.34552967,"michigan","presque isle","Donald Trump"
"1276","MI","ROSCOMMON",26143,5166,9670,"Roscommon County","MI",-84.59721443,44.33692439,"michigan","roscommon","Donald Trump"
"1277","MI","SAGINAW",26145,51088,50785,"Saginaw County","MI",-84.04998847,43.33760765,"michigan","saginaw","Joseph Biden"
"1278","MI","ST. CLAIR",26147,31363,59185,"St. Clair County","MI",-82.69856446,42.95782095,"michigan","st clair","Donald Trump"
"1279","MI","ST. JOSEPH",26149,9262,18127,"St. Joseph County","MI",-85.52659841,41.92703182,"michigan","st joseph","Donald Trump"
"1280","MI","SANILAC",26151,5966,16194,"Sanilac County","MI",-82.82102709,43.42782658,"michigan","sanilac","Donald Trump"
"1281","MI","SCHOOLCRAFT",26153,1589,3090,"Schoolcraft County","MI",-86.21379298,46.19646311,"michigan","schoolcraft","Donald Trump"
"1282","MI","SHIAWASSEE",26155,15347,23149,"Shiawassee County","MI",-84.13817125,42.95751885,"michigan","shiawassee","Donald Trump"
"1283","MI","TUSCOLA",26157,8712,20297,"Tuscola County","MI",-83.41521555,43.47119662,"michigan","tuscola","Donald Trump"
"1284","MI","VAN BUREN",26159,16803,21591,"Van Buren County","MI",-86.0148117,42.2490834,"michigan","van buren","Donald Trump"
"1285","MI","WASHTENAW",26161,157136,56241,"Washtenaw County","MI",-83.83541145,42.26043778,"michigan","washtenaw","Joseph Biden"
"1286","MI","WAYNE",26163,597170,264553,"Wayne County","MI",-83.28590061,42.29536773,"michigan","wayne","Joseph Biden"
"1287","MI","WEXFORD",26165,5838,12102,"Wexford County","MI",-85.57123152,44.34338506,"michigan","wexford","Donald Trump"
"1288","MN","AITKIN",27001,3607,6258,"Aitkin County","MN",-93.4056053,46.60768289,"minnesota","aitkin","Donald Trump"
"1289","MN","ANOKA",27003,100893,104902,"Anoka County","MN",-93.24879371,45.28353504,"minnesota","anoka","Donald Trump"
"1290","MN","BECKER",27005,6589,12438,"Becker County","MN",-95.65857422,46.93505339,"minnesota","becker","Donald Trump"
"1291","MN","BELTRAMI",27007,11426,12188,"Beltrami County","MN",-94.9155955,47.96751566,"minnesota","beltrami","Donald Trump"
"1292","MN","BENTON",27009,7280,14382,"Benton County","MN",-94.00547259,45.71289085,"minnesota","benton","Donald Trump"
"1293","MN","BIG STONE",27011,1053,1863,"Big Stone County","MN",-96.39084317,45.42692858,"minnesota","big stone","Donald Trump"
"1294","MN","BLUE EARTH",27013,18330,16731,"Blue Earth County","MN",-94.07367311,44.04902044,"minnesota","blue earth","Joseph Biden"
"1295","MN","BROWN",27015,4753,9552,"Brown County","MN",-94.72575382,44.25429732,"minnesota","brown","Donald Trump"
"1296","MN","CARLTON",27017,10098,9791,"Carlton County","MN",-92.67067245,46.59479337,"minnesota","carlton","Joseph Biden"
"1297","MN","CARVER",27019,30774,34009,"Carver County","MN",-93.80479693,44.83139857,"minnesota","carver","Donald Trump"
"1298","MN","CASS",27021,6342,11620,"Cass County","MN",-94.31550935,46.9572623,"minnesota","cass","Donald Trump"
"1299","MN","CHIPPEWA",27023,2226,4250,"Chippewa County","MN",-95.56119508,45.02690136,"minnesota","chippewa","Donald Trump"
"1300","MN","CHISAGO",27025,11806,21916,"Chisago County","MN",-92.91865202,45.51134147,"minnesota","chisago","Donald Trump"
"1301","MN","CLAY",27027,16357,15043,"Clay County","MN",-96.47354762,46.89347808,"minnesota","clay","Joseph Biden"
"1302","MN","CLEARWATER",27029,1260,3372,"Clearwater County","MN",-95.36900908,47.58003352,"minnesota","clearwater","Donald Trump"
"1303","MN","COOK",27031,2496,1203,"Cook County","MN",-90.50911847,47.9038551,"minnesota","cook","Joseph Biden"
"1304","MN","COTTONWOOD",27033,1834,4165,"Cottonwood County","MN",-95.18943501,44.01978338,"minnesota","cottonwood","Donald Trump"
"1305","MN","CROW WING",27035,13726,25676,"Crow Wing County","MN",-94.07007248,46.48131767,"minnesota","crow wing","Donald Trump"
"1306","MN","DAKOTA",27037,146155,109638,"Dakota County","MN",-93.06892787,44.6839123,"minnesota","dakota","Joseph Biden"
"1307","MN","DODGE",27039,4079,7783,"Dodge County","MN",-92.86267452,44.03044146,"minnesota","dodge","Donald Trump"
"1308","MN","DOUGLAS",27041,7868,15799,"Douglas County","MN",-95.45262796,45.93966589,"minnesota","douglas","Donald Trump"
"1309","MN","FARIBAULT",27043,2531,5191,"Faribault County","MN",-93.95585808,43.68422644,"minnesota","faribault","Donald Trump"
"1310","MN","FILLMORE",27045,4551,7301,"Fillmore County","MN",-92.09099108,43.68319146,"minnesota","fillmore","Donald Trump"
"1311","MN","FREEBORN",27047,6889,9578,"Freeborn County","MN",-93.35288769,43.68486932,"minnesota","freeborn","Donald Trump"
"1312","MN","GOODHUE",27049,11806,16052,"Goodhue County","MN",-92.7271771,44.41794959,"minnesota","goodhue","Donald Trump"
"1313","MN","GRANT",27051,1300,2269,"Grant County","MN",-96.00498677,45.93981309,"minnesota","grant","Donald Trump"
"1314","MN","HENNEPIN",27053,532623,205973,"Hennepin County","MN",-93.47874118,45.01601455,"minnesota","hennepin","Joseph Biden"
"1315","MN","HOUSTON",27055,4853,6334,"Houston County","MN",-91.48580188,43.68031572,"minnesota","houston","Donald Trump"
"1316","MN","HUBBARD",27057,4462,8202,"Hubbard County","MN",-94.90745288,47.10550931,"minnesota","hubbard","Donald Trump"
